BILLING_PROVIDER_NPI_NUM,SERVICING_PROVIDER_NPI_NUM,HCPCS_CODE,CLAIM_FROM_MONTH,TOTAL_UNIQUE_BENEFICIARIES,TOTAL_CLAIMS,TOTAL_PAID
1000000126,1000000126,80053,2024-11-01,470,625,27970.41
1000000126,1000000126,93000,2024-11-01,507,712,60436.82
1000000126,1000000126,97110,2024-11-01,556,654,62406.72
1000000126,1000000126,99214,2024-11-01,407,466,85040.23
1000000126,1000000126,99232,2024-11-01,421,729,110827.81
1000000126,1000000126,J3301,2024-11-01,550,788,51502.53
1000000127,1000000127,36415,2024-11-01,253,381,9578.63
1000000127,1000000127,80053,2024-11-01,423,526,23346.1
1000000127,1000000127,99213,2024-11-01,191,381,45736.26
1000000127,1000000127,99214,2024-11-01,337,518,93466.2
1000000127,1000000127,99232,2024-11-01,320,459,68767.29
1000000127,1000000127,99283,2024-11-01,144,285,101023.19
1000000128,1000000128,36415,2024-11-01,41,59,1456.26
1000000128,1000000128,70450,2024-11-01,39,72,31806.55
1000000128,1000000128,80053,2024-11-01,66,83,3616.66
1000000128,1000000128,93000,2024-11-01,52,64,5429.27
1000000128,1000000128,97110,2024-11-01,28,54,5165.83
1000000128,1000000128,99232,2024-11-01,64,88,13229.4
1000000128,1000000128,99283,2024-11-01,63,78,26759.02
1000000129,1000000129,93000,2024-11-01,239,269,22483.53
1000000129,1000000129,99214,2024-11-01,171,268,48498.01
1000000129,1000000129,99232,2024-11-01,167,261,38910.67
1000000130,1000000130,80053,2024-11-01,16,25,1146.51
1000000130,1000000130,97110,2024-11-01,14,23,2361.09
1000000130,1000000130,99283,2024-11-01,18,21,7332.04
1000000131,1000000131,93000,2024-11-01,549,1020,86495.88
1000000131,1000000131,97110,2024-11-01,755,1141,108613.48
1000000131,1000000131,99213,2024-11-01,518,1019,124014.29
1000000131,1000000131,99214,2024-11-01,792,1150,205718.55
1000000131,1000000131,99232,2024-11-01,705,1142,172375.88
1000000131,1000000131,99283,2024-11-01,684,1068,377349.75
1000000131,1000000131,J3301,2024-11-01,898,1180,76019.54
1000000132,1000000132,36415,2024-11-01,48,86,2126.41
1000000132,1000000132,70450,2024-11-01,34,59,26093.53
1000000132,1000000132,99283,2024-11-01,72,87,30602.68
1000000133,1000000133,36415,2024-11-01,874,1262,31379.07
1000000133,1000000133,70450,2024-11-01,1291,1567,712236.53
1000000133,1000000133,80053,2024-11-01,799,1531,69198.09
1000000133,1000000133,99214,2024-11-01,1133,1358,245752.52
1000000133,1000000133,99232,2024-11-01,907,1193,178268.16
1000000134,1000000134,80053,2024-11-01,1135,1319,59595.19
1000000134,1000000134,99213,2024-11-01,580,1023,123363.69
1000000134,1000000134,99214,2024-11-01,902,1233,222825.32
1000000134,1000000134,J3301,2024-11-01,764,1185,77112.46
1000000135,1000000135,36415,2024-11-01,837,1101,27471.12
1000000135,1000000135,70450,2024-11-01,787,1139,508708.81
1000000135,1000000135,93000,2024-11-01,1263,1456,123272.81
1000000136,1000000136,70450,2024-11-01,19,37,16881.39
1000000136,1000000136,80053,2024-11-01,20,28,1206.82
1000000136,1000000136,J3301,2024-11-01,20,35,2370.36
1000000137,1000000137,93000,2024-11-01,82,142,11905.77
1000000137,1000000137,99213,2024-11-01,77,127,15473.51
1000000137,1000000137,99214,2024-11-01,77,90,16353.92
1000000138,1000000138,70450,2024-11-01,317,420,191438.25
1000000138,1000000138,97110,2024-11-01,216,260,24382.07
1000000138,1000000138,99232,2024-11-01,122,242,36513.99
1000000139,1000000139,36415,2024-11-01,77,90,2282.56
1000000139,1000000139,93000,2024-11-01,45,78,6840.46
1000000139,1000000139,99214,2024-11-01,51,91,16341.16
1000000139,1000000139,99283,2024-11-01,44,58,20182.07
1000000140,1000000140,36415,2024-11-01,112,171,4231.92
1000000140,1000000140,93000,2024-11-01,150,197,16671.48
1000000140,1000000140,97110,2024-11-01,110,153,14354.03
1000000140,1000000140,99213,2024-11-01,136,162,19024.0
1000000140,1000000140,99214,2024-11-01,123,215,38579.32
1000000140,1000000140,J3301,2024-11-01,137,197,12867.02
1000000141,1000000141,36415,2024-11-01,522,731,18472.46
1000000141,1000000141,70450,2024-11-01,504,703,316622.67
1000000141,1000000141,80053,2024-11-01,450,702,31338.73
1000000141,1000000141,97110,2024-11-01,450,503,47344.6
1000000141,1000000141,J3301,2024-11-01,343,652,42270.14
1000000142,1000000142,36415,2024-11-01,374,516,13121.28
1000000142,1000000142,70450,2024-11-01,313,479,216815.61
1000000142,1000000142,80053,2024-11-01,380,574,25991.54
1000000142,1000000142,93000,2024-11-01,344,423,36108.57
1000000142,1000000142,99232,2024-11-01,387,554,82534.57
1000000142,1000000142,99283,2024-11-01,304,340,119543.7
1000000143,1000000143,36415,2024-11-01,43,67,1650.08
1000000143,1000000143,93000,2024-11-01,40,65,5474.92
1000000143,1000000143,97110,2024-11-01,36,49,4678.52
1000000143,1000000143,99213,2024-11-01,45,74,9203.02
1000000143,1000000143,99214,2024-11-01,44,77,13606.42
1000000143,1000000143,99283,2024-11-01,49,60,20768.49
1000000143,1000000143,J3301,2024-11-01,27,52,3477.24
1000000144,1000000144,36415,2024-11-01,186,285,7188.68
1000000144,1000000144,70450,2024-11-01,143,174,80389.82
1000000144,1000000144,80053,2024-11-01,111,191,8749.1
1000000144,1000000144,97110,2024-11-01,151,226,21630.96
1000000144,1000000144,99213,2024-11-01,177,235,27958.32
1000000144,1000000144,J3301,2024-11-01,107,177,11845.26
1000000145,1000000145,70450,2024-11-01,184,294,132139.04
1000000145,1000000145,97110,2024-11-01,159,252,23656.03
1000000145,1000000145,99213,2024-11-01,243,322,38394.59
1000000146,1000000146,36415,2024-11-01,1861,2239,56002.89
1000000146,1000000146,80053,2024-11-01,1122,1687,76172.23
1000000146,1000000146,97110,2024-11-01,1204,1982,188213.67
1000000146,1000000146,99214,2024-11-01,1244,2406,432399.41
1000000146,1000000146,99283,2024-11-01,1024,1655,578187.74
1000000146,1000000146,J3301,2024-11-01,1028,1483,95612.08
1000000147,1000000147,70450,2024-11-01,940,1228,549838.86
1000000147,1000000147,80053,2024-11-01,1275,1832,82804.33
1000000147,1000000147,99232,2024-11-01,1187,1324,199100.54
1000000147,1000000147,99283,2024-11-01,789,1520,532522.0
1000000148,1000000148,70450,2024-11-01,462,856,384689.21
1000000148,1000000148,93000,2024-11-01,973,1338,113831.66
1000000148,1000000148,97110,2024-11-01,1006,1322,124040.49
1000000148,1000000148,99213,2024-11-01,584,982,117849.61
1000000148,1000000148,99232,2024-11-01,753,1225,182588.5
1000000148,1000000148,J3301,2024-11-01,1110,1542,100708.61
1000000149,1000000149,70450,2024-11-01,19,37,16235.06
1000000149,1000000149,99214,2024-11-01,42,52,8926.14
1000000149,1000000149,J3301,2024-11-01,25,36,2389.46
1000000150,1000000150,97110,2024-11-01,118,140,13186.54
1000000150,1000000150,99214,2024-11-01,63,78,14039.56
1000000150,1000000150,99232,2024-11-01,77,125,18116.16
1000000150,1000000150,99283,2024-11-01,73,129,45177.64
1000000150,1000000150,J3301,2024-11-01,86,112,7079.23
1000000151,1000000151,99214,2024-11-01,715,1355,241872.57
1000000151,1000000151,99232,2024-11-01,791,1502,225079.19
1000000151,1000000151,99283,2024-11-01,741,1226,428416.67
1000000152,1000000152,36415,2024-11-01,1354,1510,37579.28
1000000152,1000000152,80053,2024-11-01,1043,1191,53960.1
1000000152,1000000152,99213,2024-11-01,1032,1238,147795.08
1000000152,1000000152,99214,2024-11-01,1155,1480,265999.35
1000000153,1000000153,70450,2024-11-01,87,117,53027.68
1000000153,1000000153,80053,2024-11-01,34,68,3151.12
1000000153,1000000153,93000,2024-11-01,68,110,9254.12
1000000153,1000000153,99213,2024-11-01,59,85,10289.54
1000000153,1000000153,99232,2024-11-01,77,110,16390.18
1000000153,1000000153,99283,2024-11-01,65,83,28712.57
1000000153,1000000153,J3301,2024-11-01,89,111,7368.93
1000000154,1000000154,80053,2024-11-01,417,529,23997.0
1000000154,1000000154,97110,2024-11-01,285,479,45907.25
1000000154,1000000154,99213,2024-11-01,293,399,48011.36
1000000154,1000000154,99214,2024-11-01,267,513,92689.62
1000000155,1000000155,70450,2024-11-01,46,86,38896.52
1000000155,1000000155,93000,2024-11-01,63,98,8085.82
1000000155,1000000155,97110,2024-11-01,87,105,9908.71
1000000155,1000000155,99232,2024-11-01,72,96,14120.12
1000000155,1000000155,J3301,2024-11-01,83,104,6704.17
1000000156,1000000156,36415,2024-11-01,341,391,9745.93
1000000156,1000000156,80053,2024-11-01,264,336,15461.05
1000000156,1000000156,99232,2024-11-01,204,256,38012.28
1000000156,1000000156,J3301,2024-11-01,264,356,22769.88
1000000157,1000000157,36415,2024-11-01,160,243,5969.17
1000000157,1000000157,97110,2024-11-01,197,233,21851.51
1000000157,1000000157,99213,2024-11-01,130,207,24902.27
1000000157,1000000157,99214,2024-11-01,188,236,41843.95
1000000157,1000000157,99232,2024-11-01,164,232,34680.87
1000000157,1000000157,99283,2024-11-01,124,195,68402.82
1000000157,1000000157,J3301,2024-11-01,180,275,17967.4
1000000158,1000000158,80053,2024-11-01,1950,2475,111587.02
1000000158,1000000158,93000,2024-11-01,1165,1781,151423.64
1000000158,1000000158,J3301,2024-11-01,1125,2020,130408.49
1000000159,1000000159,36415,2024-11-01,74,99,2503.29
1000000159,1000000159,93000,2024-11-01,68,127,10610.85
1000000159,1000000159,J3301,2024-11-01,67,77,5048.7
1000000160,1000000160,99213,2024-11-01,16,25,3037.18
1000000160,1000000160,99214,2024-11-01,14,21,3973.41
1000000160,1000000160,99232,2024-11-01,23,31,4721.8
1000000160,1000000160,J3301,2024-11-01,26,32,2018.49
1000000161,1000000161,36415,2024-11-01,119,194,4859.82
1000000161,1000000161,99232,2024-11-01,139,171,25536.71
1000000161,1000000161,99283,2024-11-01,73,110,37881.53
1000000162,1000000162,36415,2024-11-01,1446,1737,43319.6
1000000162,1000000162,97110,2024-11-01,1271,1620,155102.5
1000000162,1000000162,99214,2024-11-01,1015,1260,225750.47
1000000162,1000000162,99283,2024-11-01,940,1287,451460.13
1000000162,1000000162,J3301,2024-11-01,839,991,64294.71
1000000163,1000000163,36415,2024-11-01,22,44,1132.67
1000000163,1000000163,93000,2024-11-01,25,51,4196.17
1000000163,1000000163,97110,2024-11-01,35,43,4110.57
1000000163,1000000163,99213,2024-11-01,41,64,7573.13
1000000163,1000000163,99214,2024-11-01,19,37,6896.77
1000000164,1000000164,36415,2024-11-01,693,789,19483.8
1000000164,1000000164,93000,2024-11-01,566,778,65444.29
1000000164,1000000164,97110,2024-11-01,742,871,82778.52
1000000164,1000000164,99213,2024-11-01,719,888,106876.75
1000000164,1000000164,99232,2024-11-01,551,775,116513.52
1000000165,1000000165,70450,2024-11-01,239,396,176359.5
1000000165,1000000165,80053,2024-11-01,174,321,14195.37
1000000165,1000000165,97110,2024-11-01,306,375,35720.73
1000000165,1000000165,99213,2024-11-01,301,431,51904.79
1000000165,1000000165,99232,2024-11-01,275,434,65116.76
1000000165,1000000165,99283,2024-11-01,351,433,151151.38
1000000165,1000000165,J3301,2024-11-01,265,380,24619.38
1000000166,1000000166,36415,2024-11-01,156,176,4304.31
1000000166,1000000166,70450,2024-11-01,128,222,100025.08
1000000166,1000000166,97110,2024-11-01,193,287,27218.01
1000000166,1000000166,99213,2024-11-01,234,305,36394.9
1000000166,1000000166,99232,2024-11-01,138,202,30092.23
1000000166,1000000166,99283,2024-11-01,113,195,67507.82
1000000166,1000000166,J3301,2024-11-01,133,258,16864.05
1000000167,1000000167,80053,2024-11-01,227,341,15458.27
1000000167,1000000167,93000,2024-11-01,334,560,48564.26
1000000167,1000000167,97110,2024-11-01,389,548,51986.63
1000000167,1000000167,99232,2024-11-01,307,485,72577.74
1000000168,1000000168,70450,2024-11-01,297,401,182920.4
1000000168,1000000168,80053,2024-11-01,256,353,16097.05
1000000168,1000000168,93000,2024-11-01,189,344,29161.36
1000000168,1000000168,99213,2024-11-01,294,566,67813.06
1000000168,1000000168,99214,2024-11-01,245,326,58372.25
1000000168,1000000168,99232,2024-11-01,219,342,51120.98
1000000169,1000000169,93000,2024-11-01,28,38,3400.53
1000000169,1000000169,99232,2024-11-01,27,43,6290.84
1000000169,1000000169,99283,2024-11-01,32,41,14591.4
1000000169,1000000169,J3301,2024-11-01,17,33,2128.77
1000000170,1000000170,36415,2024-11-01,882,1072,26675.48
1000000170,1000000170,70450,2024-11-01,1161,1575,705771.68
1000000170,1000000170,93000,2024-11-01,677,1278,108283.26
1000000170,1000000170,99214,2024-11-01,765,1499,270353.83
1000000170,1000000170,J3301,2024-11-01,887,1119,72229.22
1000000171,1000000171,36415,2024-11-01,1337,2010,50300.73
1000000171,1000000171,70450,2024-11-01,1696,2218,992059.69
1000000171,1000000171,80053,2024-11-01,1180,2072,93282.08
1000000171,1000000171,93000,2024-11-01,1219,1500,127713.64
1000000171,1000000171,97110,2024-11-01,1386,1708,161987.24
1000000171,1000000171,99214,2024-11-01,938,1235,223008.45
1000000171,1000000171,J3301,2024-11-01,1219,1485,97196.86
1000000172,1000000172,36415,2024-11-01,394,519,12823.66
1000000172,1000000172,70450,2024-11-01,427,634,285194.19
1000000172,1000000172,80053,2024-11-01,312,613,27740.29
1000000172,1000000172,93000,2024-11-01,422,565,48334.61
1000000172,1000000172,99213,2024-11-01,496,617,74346.42
1000000172,1000000172,99232,2024-11-01,354,627,94455.08
1000000172,1000000172,J3301,2024-11-01,311,378,24444.9
1000000173,1000000173,80053,2024-11-01,907,1722,77780.13
1000000173,1000000173,93000,2024-11-01,1267,1851,157286.59
1000000173,1000000173,99214,2024-11-01,854,1424,258472.01
1000000174,1000000174,80053,2024-11-01,41,56,2513.96
1000000174,1000000174,99213,2024-11-01,47,65,7869.05
1000000174,1000000174,99214,2024-11-01,42,51,9329.75
1000000174,1000000174,99232,2024-11-01,28,55,8382.8
1000000174,1000000174,99283,2024-11-01,29,43,14940.15
1000000174,1000000174,J3301,2024-11-01,30,57,3611.1
1000000175,1000000175,80053,2024-11-01,105,126,5745.37
1000000175,1000000175,93000,2024-11-01,94,116,9729.54
1000000175,1000000175,97110,2024-11-01,108,130,12730.75
1000000176,1000000176,36415,2024-11-01,226,361,8911.42
1000000176,1000000176,80053,2024-11-01,223,403,18418.64
1000000176,1000000176,97110,2024-11-01,250,400,37491.81
1000000176,1000000176,99213,2024-11-01,224,280,33609.98
1000000176,1000000176,99214,2024-11-01,221,282,50700.89
1000000176,1000000176,99283,2024-11-01,257,303,104970.35
1000000176,1000000176,J3301,2024-11-01,127,244,16075.69
1000000177,1000000177,36415,2024-11-01,143,227,5738.58
1000000177,1000000177,70450,2024-11-01,174,256,114651.35
1000000177,1000000177,80053,2024-11-01,196,232,10383.84
1000000177,1000000177,93000,2024-11-01,141,215,18302.26
1000000177,1000000177,99232,2024-11-01,94,180,27630.11
1000000178,1000000178,93000,2024-11-01,1569,2168,183565.28
1000000178,1000000178,97110,2024-11-01,1026,1654,156165.47
1000000178,1000000178,99213,2024-11-01,1419,2496,300685.86
1000000178,1000000178,99214,2024-11-01,1442,1945,351320.54
1000000178,1000000178,99232,2024-11-01,1287,2377,358373.85
1000000179,1000000179,70450,2024-11-01,205,301,135032.56
1000000179,1000000179,93000,2024-11-01,192,358,30798.85
1000000179,1000000179,99214,2024-11-01,329,385,69223.58
1000000179,1000000179,99283,2024-11-01,197,327,113770.54
1000000179,1000000179,J3301,2024-11-01,248,328,21509.25
1000000180,1000000180,36415,2024-11-01,298,369,9128.51
1000000180,1000000180,70450,2024-11-01,297,453,204524.28
1000000180,1000000180,80053,2024-11-01,351,493,22117.43
1000000180,1000000180,93000,2024-11-01,241,320,27202.34
1000000180,1000000180,99213,2024-11-01,343,382,46082.35
1000000181,1000000181,36415,2024-11-01,753,1386,34699.57
1000000181,1000000181,70450,2024-11-01,774,1007,454782.2
1000000181,1000000181,93000,2024-11-01,970,1737,147581.68
1000000181,1000000181,99213,2024-11-01,1334,1592,191556.64
1000000181,1000000181,99214,2024-11-01,820,983,175889.25
1000000182,1000000182,70450,2024-11-01,613,730,326994.04
1000000182,1000000182,93000,2024-11-01,424,732,61695.56
1000000182,1000000182,97110,2024-11-01,518,933,88914.7
1000000182,1000000182,99283,2024-11-01,470,924,321482.68
1000000182,1000000182,J3301,2024-11-01,407,773,50174.61
1000000183,1000000183,80053,2024-11-01,394,524,23644.74
1000000183,1000000183,93000,2024-11-01,463,516,44055.72
1000000183,1000000183,97110,2024-11-01,247,433,41232.7
1000000183,1000000183,99213,2024-11-01,316,549,65775.29
1000000183,1000000183,99214,2024-11-01,259,334,59432.14
1000000184,1000000184,36415,2024-11-01,1569,1913,47778.15
1000000184,1000000184,80053,2024-11-01,1067,1511,68200.95
1000000184,1000000184,99213,2024-11-01,1764,2142,256593.67
1000000184,1000000184,99214,2024-11-01,1171,1677,300986.05
1000000184,1000000184,99232,2024-11-01,1226,2059,307730.09
1000000184,1000000184,99283,2024-11-01,802,1576,550646.88
1000000184,1000000184,J3301,2024-11-01,738,1197,78167.23
1000000185,1000000185,36415,2024-11-01,69,99,2539.01
1000000185,1000000185,80053,2024-11-01,62,109,4877.58
1000000185,1000000185,99213,2024-11-01,68,99,11673.27
1000000185,1000000185,99283,2024-11-01,63,81,27800.57
1000000185,1000000185,J3301,2024-11-01,64,88,5639.92
1000000186,1000000186,97110,2024-11-01,1312,2087,198560.44
1000000186,1000000186,99213,2024-11-01,1293,2401,288341.15
1000000186,1000000186,99214,2024-11-01,1019,1970,355228.27
1000000186,1000000186,99232,2024-11-01,1271,1764,264117.63
1000000186,1000000186,99283,2024-11-01,911,1486,519845.21
1000000186,1000000186,J3301,2024-11-01,1392,1756,114295.88
1000000187,1000000187,70450,2024-11-01,924,1409,631216.14
1000000187,1000000187,80053,2024-11-01,1086,1217,54815.69
1000000187,1000000187,99214,2024-11-01,767,1283,231202.79
1000000188,1000000188,36415,2024-11-01,71,106,2661.59
1000000188,1000000188,70450,2024-11-01,43,71,31447.37
1000000188,1000000188,80053,2024-11-01,45,66,3045.73
1000000188,1000000188,93000,2024-11-01,49,71,6095.53
1000000188,1000000188,99214,2024-11-01,66,100,17450.06
1000000189,1000000189,36415,2024-11-01,215,412,10247.78
1000000189,1000000189,80053,2024-11-01,210,256,11338.75
1000000189,1000000189,97110,2024-11-01,195,279,26431.01
1000000189,1000000189,99283,2024-11-01,154,242,85161.21
1000000190,1000000190,70450,2024-11-01,31,59,26160.33
1000000190,1000000190,93000,2024-11-01,62,72,6083.86
1000000190,1000000190,97110,2024-11-01,74,83,7806.1
1000000190,1000000190,99213,2024-11-01,47,56,6519.13
1000000190,1000000190,99232,2024-11-01,51,78,11519.83
1000000191,1000000191,93000,2024-11-01,184,330,28828.28
1000000191,1000000191,97110,2024-11-01,254,371,34517.3
1000000191,1000000191,99213,2024-11-01,248,333,40101.19
1000000191,1000000191,99214,2024-11-01,296,380,68169.15
1000000191,1000000191,99283,2024-11-01,165,256,88881.43
1000000191,1000000191,J3301,2024-11-01,170,230,14722.31
1000000192,1000000192,70450,2024-11-01,384,742,335687.66
1000000192,1000000192,80053,2024-11-01,587,780,35289.89
1000000192,1000000192,99214,2024-11-01,728,1127,200243.77
1000000192,1000000192,99283,2024-11-01,868,1140,398033.18
1000000192,1000000192,J3301,2024-11-01,681,1128,72695.11
1000000193,1000000193,36415,2024-11-01,178,306,7798.58
1000000193,1000000193,70450,2024-11-01,293,327,148987.24
1000000193,1000000193,80053,2024-11-01,167,241,10994.01
1000000193,1000000193,93000,2024-11-01,190,240,20187.18
1000000193,1000000193,97110,2024-11-01,117,231,22219.0
1000000193,1000000193,99214,2024-11-01,106,210,38206.49
1000000194,1000000194,93000,2024-11-01,152,186,15739.11
1000000194,1000000194,99214,2024-11-01,158,206,36997.22
1000000194,1000000194,J3301,2024-11-01,79,146,9761.33
1000000195,1000000195,36415,2024-11-01,61,107,2719.5
1000000195,1000000195,93000,2024-11-01,85,126,11074.04
1000000195,1000000195,99213,2024-11-01,47,94,11070.39
1000000195,1000000195,99232,2024-11-01,67,92,13934.05
1000000195,1000000195,99283,2024-11-01,62,108,38503.86
1000000196,1000000196,97110,2024-11-01,38,44,4244.99
1000000196,1000000196,99213,2024-11-01,22,43,5148.55
1000000196,1000000196,99214,2024-11-01,18,31,5737.9
1000000197,1000000197,80053,2024-11-01,68,108,4701.68
1000000197,1000000197,97110,2024-11-01,91,122,11154.08
1000000197,1000000197,99214,2024-11-01,114,135,24616.23
1000000197,1000000197,99232,2024-11-01,71,105,15733.84
1000000197,1000000197,99283,2024-11-01,89,104,36158.68
1000000197,1000000197,J3301,2024-11-01,135,166,10806.21
1000000198,1000000198,70450,2024-11-01,257,348,154159.33
1000000198,1000000198,80053,2024-11-01,357,532,24132.52
1000000198,1000000198,97110,2024-11-01,267,318,29334.97
1000000198,1000000198,99213,2024-11-01,431,507,61149.72
1000000198,1000000198,J3301,2024-11-01,217,409,26339.3
1000000199,1000000199,70450,2024-11-01,195,326,146405.17
1000000199,1000000199,80053,2024-11-01,224,357,16267.73
1000000199,1000000199,99214,2024-11-01,356,594,107175.01
1000000199,1000000199,99232,2024-11-01,250,387,59002.83
1000000200,1000000200,36415,2024-11-01,1998,2260,56728.96
1000000200,1000000200,70450,2024-11-01,1224,1805,808319.14
1000000200,1000000200,97110,2024-11-01,1258,2035,194231.67
1000000200,1000000200,99213,2024-11-01,1303,2096,251868.72
1000000201,1000000201,70450,2024-11-01,1093,1631,737888.06
1000000201,1000000201,99283,2024-11-01,875,1256,438930.13
1000000201,1000000201,J3301,2024-11-01,1072,1628,105230.83
1000000202,1000000202,70450,2024-11-01,147,181,81556.27
1000000202,1000000202,80053,2024-11-01,87,146,6659.42
1000000202,1000000202,99213,2024-11-01,102,157,18527.16
1000000202,1000000202,99214,2024-11-01,91,158,28486.86
1000000202,1000000202,99283,2024-11-01,128,160,55387.61
1000000202,1000000202,J3301,2024-11-01,95,161,10667.88
1000000203,1000000203,36415,2024-11-01,143,164,3950.59
1000000203,1000000203,70450,2024-11-01,110,145,65310.78
1000000203,1000000203,80053,2024-11-01,84,156,6947.31
1000000203,1000000203,93000,2024-11-01,157,197,16422.95
1000000203,1000000203,99213,2024-11-01,130,195,23013.7
1000000203,1000000203,99232,2024-11-01,109,140,20758.14
1000000204,1000000204,80053,2024-11-01,1296,1837,83201.55
1000000204,1000000204,93000,2024-11-01,1354,1540,130009.95
1000000204,1000000204,97110,2024-11-01,616,1137,109385.78
1000000204,1000000204,99213,2024-11-01,1086,1471,175861.94
1000000204,1000000204,99283,2024-11-01,878,1406,491406.98
1000000204,1000000204,J3301,2024-11-01,784,1255,81486.3
1000000205,1000000205,97110,2024-11-01,53,72,6810.32
1000000205,1000000205,99213,2024-11-01,39,62,7591.46
1000000205,1000000205,99283,2024-11-01,44,67,23788.11
1000000205,1000000205,J3301,2024-11-01,39,59,3785.15
1000000206,1000000206,70450,2024-11-01,32,40,18159.1
1000000206,1000000206,80053,2024-11-01,34,68,3046.86
1000000206,1000000206,97110,2024-11-01,27,49,4776.45
1000000206,1000000206,99214,2024-11-01,45,53,9574.48
1000000206,1000000206,99232,2024-11-01,43,56,8435.21
1000000206,1000000206,99283,2024-11-01,46,61,21108.69
1000000206,1000000206,J3301,2024-11-01,34,67,4429.96
1000000207,1000000207,80053,2024-11-01,193,291,13052.54
1000000207,1000000207,93000,2024-11-01,191,334,28080.45
1000000207,1000000207,97110,2024-11-01,192,225,21273.03
1000000208,1000000208,70450,2024-11-01,66,94,43153.28
1000000208,1000000208,80053,2024-11-01,64,110,5071.06
1000000208,1000000208,93000,2024-11-01,42,84,7068.8
1000000208,1000000208,97110,2024-11-01,58,116,11053.68
1000000208,1000000208,99213,2024-11-01,37,69,8121.5
1000000208,1000000208,99214,2024-11-01,58,80,14485.02
1000000208,1000000208,99283,2024-11-01,82,114,40155.7
1000000209,1000000209,36415,2024-11-01,346,433,10683.65
1000000209,1000000209,70450,2024-11-01,389,466,212360.29
1000000209,1000000209,93000,2024-11-01,286,544,46430.55
1000000209,1000000209,97110,2024-11-01,389,501,48043.08
1000000209,1000000209,99214,2024-11-01,229,439,78733.39
1000000209,1000000209,99232,2024-11-01,291,400,60258.82
1000000209,1000000209,J3301,2024-11-01,470,530,33923.81
1000000210,1000000210,70450,2024-11-01,67,87,38422.51
1000000210,1000000210,80053,2024-11-01,49,62,2853.43
1000000210,1000000210,99213,2024-11-01,75,92,11306.17
1000000210,1000000210,99232,2024-11-01,91,103,14996.07
1000000210,1000000210,99283,2024-11-01,47,92,31966.58
1000000210,1000000210,J3301,2024-11-01,71,105,6598.96
1000000211,1000000211,70450,2024-11-01,166,259,117027.56
1000000211,1000000211,93000,2024-11-01,166,320,27266.67
1000000211,1000000211,99213,2024-11-01,132,258,31068.36
1000000211,1000000211,99232,2024-11-01,131,179,26961.52
1000000212,1000000212,97110,2024-11-01,154,215,20148.23
1000000212,1000000212,99213,2024-11-01,123,217,26151.55
1000000212,1000000212,99214,2024-11-01,176,216,38536.79
1000000212,1000000212,99232,2024-11-01,220,252,37896.85
1000000212,1000000212,J3301,2024-11-01,141,164,10642.01
1000000213,1000000213,70450,2024-11-01,548,953,427678.91
1000000213,1000000213,80053,2024-11-01,724,1040,46665.47
1000000213,1000000213,97110,2024-11-01,676,1147,108638.26
1000000213,1000000213,99213,2024-11-01,586,1100,131382.89
1000000213,1000000213,99283,2024-11-01,664,886,309815.2
1000000214,1000000214,36415,2024-11-01,134,265,6630.46
1000000214,1000000214,70450,2024-11-01,166,191,86613.53
1000000214,1000000214,93000,2024-11-01,149,214,17991.01
1000000214,1000000214,99232,2024-11-01,114,189,28234.62
1000000214,1000000214,J3301,2024-11-01,141,276,17855.6
1000000215,1000000215,36415,2024-11-01,83,115,2864.46
1000000215,1000000215,80053,2024-11-01,94,113,5037.33
1000000215,1000000215,99232,2024-11-01,68,94,13925.75
1000000216,1000000216,80053,2024-11-01,23,32,1480.93
1000000216,1000000216,97110,2024-11-01,27,33,3001.69
1000000216,1000000216,99213,2024-11-01,27,43,5003.68
1000000216,1000000216,99232,2024-11-01,30,49,7190.96
1000000216,1000000216,99283,2024-11-01,19,38,13197.2
1000000217,1000000217,70450,2024-11-01,29,33,14969.16
1000000217,1000000217,80053,2024-11-01,18,33,1547.6
1000000217,1000000217,93000,2024-11-01,14,27,2225.53
1000000217,1000000217,97110,2024-11-01,25,28,2760.44
1000000217,1000000217,99283,2024-11-01,27,31,10653.01
1000000217,1000000217,J3301,2024-11-01,26,30,2027.38
1000000218,1000000218,36415,2024-11-01,39,74,1835.72
1000000218,1000000218,97110,2024-11-01,64,98,9061.81
1000000218,1000000218,99232,2024-11-01,83,126,19176.88
1000000218,1000000218,99283,2024-11-01,62,92,31603.62
1000000219,1000000219,70450,2024-11-01,30,43,19720.72
1000000219,1000000219,80053,2024-11-01,29,47,2041.74
1000000219,1000000219,93000,2024-11-01,32,62,5142.46
1000000219,1000000219,99214,2024-11-01,33,38,6947.35
1000000219,1000000219,99232,2024-11-01,42,63,9360.73
1000000219,1000000219,99283,2024-11-01,40,61,20963.83
1000000219,1000000219,J3301,2024-11-01,26,43,2766.44
1000000220,1000000220,36415,2024-11-01,905,1651,40988.09
1000000220,1000000220,80053,2024-11-01,778,1245,55890.94
1000000220,1000000220,93000,2024-11-01,855,1023,87132.47
1000000220,1000000220,99213,2024-11-01,855,1141,135820.15
1000000220,1000000220,99283,2024-11-01,769,1078,377086.11
1000000220,1000000220,J3301,2024-11-01,1390,1550,100649.59
1000000221,1000000221,70450,2024-11-01,1464,1647,740311.13
1000000221,1000000221,93000,2024-11-01,1242,1590,135003.11
1000000221,1000000221,99214,2024-11-01,1033,1238,222171.98
1000000222,1000000222,36415,2024-11-01,677,1185,29764.06
